ID_Cleaned,Bike_lane ,Bike_lane_protection,Parking_on_street ,Road_speed_limit,#_lanes_on_road,Road _surface,Width_of_road,id,bicycle,bicycle_fo,bicycle__1,cyclestree,cycleway,cycleway_b,cycleway_l,cycleway_r,cycleway_w,lanes,maxspeed,oneway,oneway_bic,parking_bo,parking_le,parking_ri,segregated,separation,shoulder,surface,tram,width
18044686,no,,,40,,asphalt,,way/18044686,,,,,,no,,,,,40,,,,,,,,,asphalt,,
18045464,no,,,40,2,asphalt,,way/18045464,,,,,,no,,,,2,40,,,,,,,,,asphalt,,
18045778,,,,50,,asphalt,,way/18045778,,,,,,,,,,,50,,,,,,,,,asphalt,,
18045968,no,,,,2,asphalt,,way/18045968,,,,,,no,,,,2,,yes,,,,,,,,asphalt,,
18046097,no,,,50,,asphalt,,way/18046097,,,,,,no,,,,,50,,,,,,,,,asphalt,,
18046179,no,,,50,,asphalt,,way/18046179,,,,,,no,,,,,50,,,,,,,,,asphalt,,
18046255,no,,,50,,asphalt,,way/18046255,,,,,,no,,,,,50,,,,,,,,,asphalt,,
18046338,,,,,,asphalt,,way/18046338,,,,,,,,,,,,,,,,,,,,asphalt,,
18046750,,,,,1,asphalt,,way/18046750,,,,,,,,,,1,,,,,,,,,,asphalt,,
18046915,no,,,50,2,asphalt,,way/18046915,,,,,,no,,,,2,50,,,,,,,,,asphalt,,
18047112,,,,30,2,paved,,way/18047112,,,,,,,,,,2,30,,,,,,,,,paved,,
18047150,,,,,,asphalt,,way/18047150,,,,,,,,,,,,,,,,,,,,asphalt,,
18047303,no,,,50,,asphalt,,way/18047303,,,,,,no,,,,,50,,,,,,,,,asphalt,,
18047518,shared_lane,,,50,,asphalt,,way/18047518,,,,,,shared_lane,,,,,50,,,,,,,,,asphalt,,
18049326,no,,,40,,asphalt,,way/18049326,,,,,,no,,,,,40,,,,,,,,,asphalt,,
18049392,no,,,40,,asphalt,,way/18049392,,,,,,no,,,,,40,,,,,,,,,asphalt,,
18049505,no,,,50,2,asphalt,,way/18049505,,,,,,,,no,,2,50,yes,,,,,,,,asphalt,,
18049631,no,,,50,,asphalt,,way/18049631,,,,,,no,,,,,50,yes,,,,,,,,asphalt,,
18049677,no,,,50,,asphalt,,way/18049677,,,,,,no,,,,,50,yes,,,,,,,,asphalt,,
18050036,shared_lane,,,,,asphalt,,way/18050036,,,,,,shared_lane,,,,,,,,,,,,,,asphalt,,
18050042,lane,,,40,2,asphalt,,way/18050042,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
18050324,,,,40,2,asphalt,,way/18050324,,,,,,,,,,2,40,,,,,,,,,asphalt,,
18050462,,,,50,,asphalt,,way/18050462,,,,,,,,,,,50,,,,,,,,,asphalt,,
18050610,,,,50,,asphalt,,way/18050610,,,,,,,,,,,50,,,,,,,,,asphalt,,
18051060,no,,,,,asphalt,,way/18051060,,,,,,no,,,,,,,,,,,,,,asphalt,,
18051254,,,,,,paved,,way/18051254,,,,,,,,,,,,,,,,,,,,paved,,
18051392,,,,40,2,paved,,way/18051392,,,,,,,,,,2,40,no,,,,,,,,paved,,
18051752,,,,50,,paved,,way/18051752,,,,,,,,,,,50,,,,,,,,,paved,,
18052112,no,,,,,sett,6,way/18052112,,,,,,no,,,,,,yes,,,,,,,,sett,,6
18052229,,,,,,cobblestone,6,way/18052229,,,,,,,,,,,,no,,,,,,,,cobblestone,,6
18052364,,,,,,cobblestone,,way/18052364,,,,,,,,,,,,yes,,,,,,,,cobblestone,,
18052485,,,,50,,paved,,way/18052485,,,,,,,,,,,50,,,,,,,,,paved,,
18052874,lane,,,40,,asphalt,,way/18052874,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
18053100,no,,,40,,asphalt,,way/18053100,,,,,,no,,,,,40,,,,,,,,,asphalt,,
18053295,,,,40,,asphalt,,way/18053295,,,,,,,,,,,40,,,,,,,,,asphalt,,
18053412,no,,,40,,asphalt,,way/18053412,,,,,,no,,,,,40,,,,,,,,,asphalt,,
18053723,,,,40,2,asphalt,,way/18053723,,,,,,,,,,2,40,,,,,,,,,asphalt,,
18053985,,,,,,sett,,way/18053985,,,,,,,,,,,,,,,,,,,,sett,,
18054007,,,,,,sett,,way/18054007,,,,,,,,,,,,,,,,,,,,sett,,
18294562,shared_lane,,,,,paved,,way/18294562,,,,,,shared_lane,,,,,,,,,,,,,,paved,,
18294993,,,,,,,,way/18294993,,,,,,,,,,,,,,,,,,,,,,
18297061,,,,,,concrete,,way/18297061,,,,,,,,,,,,,,,,,,,,concrete,,
18297064,,,,,,sett,,way/18297064,,,,,,,,,,,,,,,,,,,,sett,,
18322939,,,,,,paved,,way/18322939,,,,,,,,,,,,,,,,,,,,paved,,
18324046,no,,,40,2,asphalt,,way/18324046,,,,,,no,,,,2,40,,,,,,,,,asphalt,,
18324049,no,,,50,2,asphalt,,way/18324049,,,,,,no,,,,2,50,,,,,,,,,asphalt,,
18468876,,,,50,,paved,,way/18468876,,,,,,,,,,,50,,,,,,,,,paved,,
18468878,,,,,,paved,,way/18468878,,,,,,,,,,,,,,,,,,,,paved,,
18469904,,,,,,paved,,way/18469904,,,,,,,,,,,,yes,,,,,,,,paved,,
18469906,,,,,,paved,,way/18469906,,,,,,,,,,,,yes,,,,,,,,paved,,
18521822,no,,,,,asphalt,,way/18521822,,,,,,no,,,,,,,,,,,,,,asphalt,,
18521861,no,,,,,asphalt,,way/18521861,,,,,,no,,,,,,,,,,,,,,asphalt,,
18523511,yes,,,,,,,way/18523511,yes,,,,,,,,,,,,,,,,,,,,,
18523778,no,,,40,1,asphalt,,way/18523778,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
18523819,shared_lane,,,40,,asphalt,,way/18523819,,,,,,shared_lane,,,,,40,,,,,,,,,asphalt,,
18523824,shared_lane,,,,,asphalt,,way/18523824,,,,,,shared_lane,,,,,,,,,,,,,,asphalt,,
18526089,,,,,,paved,,way/18526089,,,,,,,,,,,,,,,,,,,,paved,,
18526255,,,,,,paved,,way/18526255,,,,,,,,,,,,,,,,,,,,paved,,
18526304,shared_lane,,,,,paved,,way/18526304,,,,,,shared_lane,,,,,,,,,,,,,,paved,,
18542816,no,,,40,,asphalt,,way/18542816,,,,,,no,,,,,40,,,,,,,,,asphalt,,
18542819,no,,,40,,asphalt,,way/18542819,,,,,,no,,,,,40,,,,,,,,,asphalt,,
18542821,,,,40,,asphalt,,way/18542821,,,,,,,,,,,40,,,,,,,,,asphalt,,
18542822,no,,,40,,paved,,way/18542822,,,,,,no,,,,,40,,,,,,,,,paved,,
18543044,,,,40,,paved,,way/18543044,,,,,,,,,,,40,,,,,,,,,paved,,
18543046,no,,,40,,paved,,way/18543046,,,,,,no,,,,,40,,,,,,,,,paved,,
18543047,,,,40,,paved,,way/18543047,,,,,,,,,,,40,,,,,,,,,paved,,
18543175,,,,40,,asphalt,,way/18543175,,,,,,,,,,,40,,,,,,,,,asphalt,,
18543177,no,,,40,,asphalt,,way/18543177,,,,,,no,,,,,40,,,,,,,,,asphalt,,
18543334,,,,40,,paved,,way/18543334,,,,,,,,,,,40,,,,,,,,,paved,,
18543471,,,,40,,asphalt,,way/18543471,,,,,,,,,,,40,,,,,,,,,asphalt,,
18543784,,,,40,,paved,,way/18543784,,,,,,,,,,,40,,,,,,,,,paved,,
18543787,no,,,40,,paved,,way/18543787,,,,,,no,,,,,40,,,,,,,,,paved,,
18543789,shared_lane,,,40,,asphalt,,way/18543789,,,,,,shared_lane,,,,,40,,,,,,,,,asphalt,,
18544090,no,,,40,,paved,,way/18544090,,,,,,no,,,,,40,,,,,,,,,paved,,
18544092,,,,40,,paved,,way/18544092,,,,,,,,,,,40,,,,,,,,,paved,,
18544094,no,,,40,,paved,,way/18544094,,,,,,no,,,,,40,,,,,,,,,paved,,
18544096,,,,40,,paved,,way/18544096,,,,,,,,,,,40,,,,,,,,,paved,,
18544180,no,,,40,,paved,,way/18544180,,,,,,no,,,,,40,,,,,,,,,paved,,
18544182,,,,40,,paved,,way/18544182,,,,,,,,,,,40,,,,,,,,,paved,,
18545012,no,,,40,,paved,,way/18545012,,,,,,no,,,,,40,,,,,,,,,paved,,
18545093,,,,40,,paved,,way/18545093,,,,,,,,,,,40,,,,,,,,,paved,,
18545241,no,,,40,,paved,,way/18545241,,,,,,no,,,,,40,,,,,,,,,paved,,
18545336,,,,40,,paved,,way/18545336,,,,,,,,,,,40,,,,,,,,,paved,,
18546525,,,,40,,paved,,way/18546525,,,,,,,,,,,40,,,,,,,,,paved,,
18546528,,,,40,,asphalt,,way/18546528,,,,,,,,,,,40,,,,,,,,,asphalt,,
18546531,,,,40,,paved,,way/18546531,,,,,,,,,,,40,,,,,,,,,paved,,
18546533,,,,40,,paved,,way/18546533,,,,,,,,,,,40,,,,,,,,,paved,,
18546534,,,,40,,paved,,way/18546534,,,,,,,,,,,40,,,,,,,,,paved,,
18546536,,,,40,,paved,,way/18546536,,,,,,,,,,,40,,,,,,,,,paved,,
18546540,,,,40,2,asphalt,,way/18546540,,,,,,,,,,2,40,,,,,,,,,asphalt,,
18905030,designated,,,,,asphalt,,way/18905030,designated,,,,,,,,,,,no,,,,,,,,asphalt,,
18905630,,,,,1,paved,,way/18905630,,,,,,,,,,1,,yes,,,,,,,,paved,,
18914408,no,,,60,,paved,,way/18914408,,,,,,no,,,,,60,,,,,,,,,paved,,
18915141,,,,,,gravel,,way/18915141,,,,,,,,,,,,,,,,,,,,gravel,,
18954217,,,,40,,paved,,way/18954217,,,,,,,,,,,40,,,,,,,,,paved,,
18954220,,,,,,,,way/18954220,,,,,,,,,,,,,,,,,,,,,,
18954724,,,,40,,asphalt,,way/18954724,,,,,,,,,,,40,yes,,,,,,,,asphalt,,
18955035,,,,40,,asphalt,,way/18955035,,,,,,,,,,,40,,,,,,,,,asphalt,,
18955308,,,,,,unhewn_cobblestone,,way/18955308,,,,,,,,,,,,,,,,,,,,unhewn_cobblestone,,
18956175,,,,,,,,way/18956175,,,,,,,,,,,,,,,,,,,,,,
19012674,no,,,,2,,,way/19012674,,,,,,no,,,,2,,yes,,,,,,,,,,
19012681,no,,,,1,,,way/19012681,no,,,,,,,,,1,,yes,,,,,,,,,,
19012777,no,,,60,3,asphalt,,way/19012777,yes,,,,,no,,,,3,60,yes,,,,,,,,asphalt,,
19012933,no,,,60,2,asphalt,,way/19012933,,,,,,no,,,,2,60,yes,,,,,,,,asphalt,,
19012934,no,,,60,,asphalt,,way/19012934,,,,,,no,,,,,60,,,,,,,,,asphalt,,
19013358,no,,,,2,asphalt,,way/19013358,,,,,,no,,,,2,,yes,,,,,,,,asphalt,,
19074376,,,,,,,,way/19074376,,,,,,,,,,,,,,,,,,,,,,
19477439,,,,,,asphalt,,way/19477439,,,,,,,,,,,,,,,,,,,,asphalt,,
19477473,,,,,,asphalt,,way/19477473,,,,,,,,,,,,,,,,,,,,asphalt,,
19477558,,,,,,asphalt,,way/19477558,,,,,,,,,,,,,,,,,,,,asphalt,,
19483167,,,,,,,,way/19483167,,,,,,,,,,,,yes,,,,,,,,,,
19483252,,,,,,,,way/19483252,,,,,,,,,,,,,,,,,,,,,,
19483270,,,,,,,,way/19483270,,,,,,,,,,,,,,,,,,,,,,
19483414,,,,,,,,way/19483414,,,,,,,,,,,,yes,,,,,,,,,,
19483469,,,,,,,,way/19483469,,,,,,,,,,,,yes,,,,,,,,,,
19489298,no,,,60,2,asphalt,,way/19489298,use_sidepath,,,,,no,,,,2,60,yes,,,,,,,,asphalt,,
19490959,no,,,50,,asphalt,,way/19490959,,,,,,no,,,,,50,yes,,,,,,,,asphalt,,
19500863,,,,,,,,way/19500863,,,,,,,,,,,,,,,,,,,,,,
19500887,,,,,,asphalt,,way/19500887,,,,,,,,,,,,yes,,,,,,,,asphalt,,
19501023,,,,,,asphalt,,way/19501023,,,,,,,,,,,,,,,,,,,,asphalt,,
19502596,no,,,50,2,concrete,,way/19502596,no,,,,,no,,,,2,50,yes,,,,,,,,concrete,,
19506282,,,,,,,,way/19506282,,,,,,,,,,,,,,,,,,,,,,
19506534,no,,,,1,asphalt,,way/19506534,yes,,,,,no,,,,1,,yes,,,,,,,,asphalt,,
19506913,no,,,,1,asphalt,,way/19506913,yes,,,,,no,,,,1,,yes,,,,,,,,asphalt,,
19589169,shared_lane,,,,2,asphalt,,way/19589169,,,,,,shared_lane,,,,2,,,,,,,,,,asphalt,,
19704239,no,,,50,,asphalt,,way/19704239,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19704273,no,,,50,,asphalt,,way/19704273,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19704287,no,,,40,,asphalt,,way/19704287,yes,,,,,no,,,,,40,no,,,,,,,,asphalt,,
19704300,no,,,50,,asphalt,,way/19704300,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19704981,,,,,,asphalt,,way/19704981,,,,,,,,,,,,,,,,,,,,asphalt,,
19704982,,,,10,,,,way/19704982,,,,,,,,,,,10,yes,,,,,,,,,,
19704984,,,,,,,,way/19704984,,,,,,,,,,,,,,,,,,,,,,
19704985,,,,,,asphalt,,way/19704985,,,,,,,,,,,,,,,,,,,,asphalt,,
19704987,,,,30,,,,way/19704987,,,,,,,,,,,30,,,,,,,,,,,
19704989,,,,,,,,way/19704989,,,,,,,,,,,,yes,,,,,,,,,,
19705392,,,,10,,,,way/19705392,,,,,,,,,,,10,yes,,,,,,,,,,
19705557,no,,,50,,asphalt,,way/19705557,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19705572,no,,,50,,asphalt,,way/19705572,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19705573,no,,,50,,asphalt,,way/19705573,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19705700,no,,,50,,asphalt,,way/19705700,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19705785,no,,,50,,asphalt,,way/19705785,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19705822,no,,,50,,asphalt,,way/19705822,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19706166,,,,,,paved,,way/19706166,,,,,,,,,,,,,,,,,,,,paved,,
19706190,no,,,50,,asphalt,,way/19706190,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19706208,no,,,50,,asphalt,,way/19706208,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19706394,no,,,40,,asphalt,,way/19706394,yes,,,,no,,,,,,40,,,,,,,,,asphalt,,
19706395,no,,,40,,asphalt,,way/19706395,yes,,,,no,,,,,,40,no,,,,,,,,asphalt,,
19707543,no,,,40,,asphalt,,way/19707543,yes,,,,no,,,,,,40,yes,,,,,,,,asphalt,,
19707581,no,,,40,,asphalt,,way/19707581,yes,,,,no,,,,,,40,yes,,,,,,,,asphalt,,
19707630,no,,,50,,asphalt,,way/19707630,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19707676,no,,,50,,asphalt,,way/19707676,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19707830,,,,,,,,way/19707830,,,,,,,,,,,,,,,,,,,,,,
19707871,no,,,40,,asphalt,,way/19707871,yes,,,,no,,,,,,40,yes,,,,,,,,asphalt,,
19707873,no,,,50,,asphalt,,way/19707873,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19707874,no,,,50,,asphalt,,way/19707874,yes,,,,no,,,,,,50,yes,,,,,,,,asphalt,,
19707880,no,,,50,,asphalt,,way/19707880,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19707988,no,,,50,,asphalt,,way/19707988,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19708205,shared_lane,,,40,,asphalt,,way/19708205,,,,,,shared_lane,,,,,40,no,,,,,,,,asphalt,,
19708217,no,,,40,,asphalt,,way/19708217,yes,,,,no,,,,,,40,no,,,,,,,,asphalt,,
19708233,no,,,40,,asphalt,,way/19708233,yes,,,,no,,,,,,40,no,,,,,,,,asphalt,,
19708369,no,,,50,,asphalt,,way/19708369,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19708374,no,,,50,,asphalt,,way/19708374,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19708475,no,,,50,,asphalt,,way/19708475,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19708581,,,,,,paved,,way/19708581,,,,,,,,,,,,,,,,,,,,paved,,
19708632,no,,,40,,asphalt,,way/19708632,yes,,,,no,,,,,,40,no,,,,,,,,asphalt,,
19708667,no,,,50,,asphalt,,way/19708667,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19708848,no,,,50,,asphalt,,way/19708848,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19709011,no,,,50,,asphalt,,way/19709011,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19709043,,,,,,,,way/19709043,,,,,,,,,,,,,,,,,,,,,,
19709071,,,,,,,,way/19709071,,,,,,,,,,,,,,,,,,,,,,
19709357,no,,,50,,asphalt,,way/19709357,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19709378,no,,,50,,asphalt,,way/19709378,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19709384,no,,,50,,asphalt,,way/19709384,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19709406,no,,,50,,asphalt,,way/19709406,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19709458,,,,,,paved,,way/19709458,,,,,,,,,,,,,,,,,,,,paved,,
19709459,shared_lane,,,50,,asphalt,,way/19709459,,,,,,shared_lane,,,,,50,no,,,,,,,,asphalt,,
19709474,no,,,40,,asphalt,,way/19709474,yes,,,,no,,,,,,40,no,,,,,,,,asphalt,,
19709557,,,,,,paved,,way/19709557,,,,,,,,,,,,,,,,,,,,paved,,
19709560,no,,,50,,asphalt,,way/19709560,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19709566,no,,,50,,asphalt,,way/19709566,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19709612,,,,,,paved,,way/19709612,,,,,,,,,,,,,,,,,,,,paved,,
19709616,no,,,50,,asphalt,,way/19709616,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19709622,no,,,50,,asphalt,,way/19709622,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19711074,no,,,50,,asphalt,,way/19711074,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19712471,shared_lane,,,50,,asphalt,,way/19712471,,,,,,shared_lane,,,,,50,no,,,,,,,,asphalt,,
19712472,shared_lane,,,,,paved,,way/19712472,,,,,,shared_lane,,,,,,,,,,,,,,paved,,
19712473,,,,,,paved,,way/19712473,,,,,,,,,,,,,,,,,,,,paved,,
19712475,no,,,50,,asphalt,,way/19712475,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19712476,,,,,,paved,,way/19712476,,,,,,,,,,,,,,,,,,,,paved,,
19712493,no,,,50,,asphalt,,way/19712493,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19712538,no,,,50,,asphalt,,way/19712538,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19712565,no,,,50,,asphalt,,way/19712565,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19713176,no,,,50,,asphalt,,way/19713176,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19713178,no,,,50,,asphalt,,way/19713178,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19713197,no,,,50,,asphalt,,way/19713197,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19713227,no,,,50,,asphalt,,way/19713227,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19713245,no,,,50,,asphalt,,way/19713245,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19713327,no,,,50,,asphalt,,way/19713327,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19713334,no,,,50,,asphalt,,way/19713334,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19713476,no,,,60,,asphalt,,way/19713476,,,,,,,,no,,,60,yes,,,,,,,,asphalt,,
19713510,no,,,50,,asphalt,,way/19713510,yes,,,,no,,,,,,50,yes,,,,,,,,asphalt,,
19713644,no,,,50,,asphalt,,way/19713644,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19713691,no,,,50,,asphalt,,way/19713691,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19713727,lane,,,50,,asphalt,,way/19713727,,,,,,lane,,,,,50,no,,,,,,,,asphalt,,
19768815,no,,,50,,asphalt,,way/19768815,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19768829,no,,,50,,asphalt,,way/19768829,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19768846,no,,,50,,asphalt,,way/19768846,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19768881,no,,,50,,asphalt,,way/19768881,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19768906,no,,,50,,asphalt,,way/19768906,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19768960,no,,,50,,asphalt,,way/19768960,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19769000,no,,,50,,asphalt,,way/19769000,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19769014,no,,,50,,asphalt,,way/19769014,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19769064,no,,,50,,asphalt,,way/19769064,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19769144,no,,,50,,asphalt,,way/19769144,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19769224,no,,,50,,asphalt,,way/19769224,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19769678,dismount,no,,,,concrete:plates,2.5,way/19769678,dismount,,,,,,,,,,,,,,,,no,,,concrete:plates,,2.5
19769828,designated,no,,,,,3.2,way/19769828,designated,,,,,,,,,,,,,,,,no,,,,,3.2
19769829,designated,no,,,,,2.5,way/19769829,designated,,,,,,,,,,,,,,,,no,,,,,2.5
19770064,designated,no,,,,concrete,2,way/19770064,designated,,,,,,,,,,,,,,,,no,,,concrete,,2
19770067,designated,no,,,,concrete,2.3,way/19770067,designated,,,,,,,,,,,,,,,,no,,,concrete,,2.3
19770070,designated,no,,,,,2.2,way/19770070,designated,,,,,,,,,,,,,,,,no,,,,,2.2
19772701,,,,,,concrete,,way/19772701,,,,,,,,,,,,,,,,,,,,concrete,,
19773090,yes,,,,,gravel,,way/19773090,yes,,,,,,,,,,,,,,,,,,,gravel,,
19773248,,,,,,paved,,way/19773248,,,,,,,,,,,,,,,,,,,,paved,,
19773281,,,,,,paved,,way/19773281,,,,,,,,,,,,,,,,,,,,paved,,
19773758,no,,,50,,asphalt,,way/19773758,yes,,,,no,,,,,,50,,,,,,,,,asphalt,,
19773790,no,,,50,,asphalt,,way/19773790,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19773851,no,,,50,,asphalt,,way/19773851,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19773857,no,,,50,,asphalt,,way/19773857,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19773918,no,,,50,,asphalt,,way/19773918,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19773927,shared_lane,,,50,2,asphalt,,way/19773927,,,,,,shared_lane,,,,2,50,no,,,,,,,,asphalt,,
19774838,,,,,,dirt,,way/19774838,,,,,,,,,,,,,,,,,,,,dirt,,
19774932,,,,,,gravel,,way/19774932,,,,,,,,,,,,,,,,,,,,gravel,,
19775167,,,,,,paved,,way/19775167,,,,,,,,,,,,,,,,,,,,paved,,
19775315,no,,,50,,asphalt,,way/19775315,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19775316,no,,,50,,asphalt,,way/19775316,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19775403,no,,,50,,asphalt,,way/19775403,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19775436,,,,,,paved,,way/19775436,,,,,,,,,,,,,,,,,,,,paved,,
19775464,no,,,50,,asphalt,,way/19775464,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19775575,no,,,50,,asphalt,,way/19775575,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19775719,no,,,50,,asphalt,,way/19775719,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19775829,no,,,50,,asphalt,,way/19775829,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19775892,no,,,50,,asphalt,,way/19775892,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19776005,,,,,,paved,,way/19776005,,,,,,,,,,,,,,,,,,,,paved,,
19776012,no,,,50,,asphalt,,way/19776012,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19776017,no,,,50,,asphalt,,way/19776017,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19777899,no,,,50,,asphalt,,way/19777899,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19777900,no,,,50,,asphalt,,way/19777900,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19777901,no,,,50,,asphalt,,way/19777901,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19777902,no,,,50,,asphalt,,way/19777902,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19777903,,,,,,dirt,,way/19777903,,,,,,,,,,,,,,,,,,,,dirt,,
19777904,,,,,,gravel,,way/19777904,,,,,,,,,,,,,,,,,,,,gravel,,
19777906,no,,,50,,asphalt,,way/19777906,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19777943,no,,,40,,asphalt,,way/19777943,yes,,,,no,,,,,,40,yes,,,,,,,,asphalt,,
19777974,,,,,,,,way/19777974,,,,,,,,,,,,yes,,,,,,,,,,
19777989,,,,,,,,way/19777989,,,,,,,,,,,,yes,,,,,,,,,,
19778749,no,,,50,,asphalt,,way/19778749,,,,,no,,,,,,50,,,,,,,,,asphalt,,
19778754,no,,,50,,asphalt,,way/19778754,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19778755,no,,,50,,asphalt,,way/19778755,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19778756,no,,,50,,asphalt,,way/19778756,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19778757,no,,,50,,asphalt,,way/19778757,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19779011,no,,,50,,asphalt,,way/19779011,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19779012,no,,,50,,asphalt,,way/19779012,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19779032,no,,,50,,asphalt,,way/19779032,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19779054,no,,,50,,asphalt,,way/19779054,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19779058,no,,,50,,asphalt,,way/19779058,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19779064,,,,,,paved,,way/19779064,,,,,,,,,,,,,,,,,,,,paved,,
19779083,,,,,,paved,,way/19779083,,,,,,,,,,,,,,,,,,,,paved,,
19779084,no,,,50,,asphalt,,way/19779084,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19779086,no,,,50,,asphalt,,way/19779086,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19779114,no,,,50,,asphalt,,way/19779114,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19779115,no,,,50,,asphalt,,way/19779115,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
19779117,,,,,,paved,,way/19779117,,,,,,,,,,,,,,,,,,,,paved,,
19779118,no,,,50,,asphalt,,way/19779118,yes,,,,no,,,,,,50,no,,,,,,,,asphalt,,
